Block group id,OBJECTID,EnviroAtlas Community Code,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent annual reduction in streamflow,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Total carbon stored (mt),Total carbon sequestered by tree cover (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Total land area in 15m buffer (m2).1,Percent vegetated cover in 15m buffer.1,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ORIG_FID
060371909013,41040,LACA,41.67,1.11,93.01,0.77,1958.63,0.1,1523.85,0.02,1.29,1.72,1294,12,0.93,168,12.98,48,3.71,1014,78.36,450,56.6,172771.23,8739.66,13562.54,686.06,0.16,0.18,7.39,60.38,122.55,2.2,3.97,54.84,389.18,11.16,0.22,169.13,9.22,1.94,7.56,0.04,8.93,0.11,172.77,8.74,8.83,80.16,17.89,0.0,17,158,35,0,-99999.0,1198,41,1239,95.75,17.06,82.94,1134,160,87.64,12.36,0.0,0.09,0.12,0.31,0.01,0.08,95.76,60371909013,"Los Angeles, CA",6,37,190901,40980
060371909021,41041,LACA,64.29,1.4,117.51,1.07,2732.66,0.14,2400.3,0.02,1.62,2.53,1590,16,1.01,197,12.39,99,6.23,1126,70.82,867,60.63,194349.37,9831.2,15256.43,771.75,0.17,0.18,8.31,67.92,137.86,2.51,4.46,61.05,433.25,12.55,0.29,235.38,12.83,2.71,10.52,0.06,12.43,0.15,194.35,9.83,10.03,85.03,13.01,0.0,16,135,21,0,-99999.0,1314,121,1435,90.25,10.58,89.42,712,878,44.78,55.22,0.0,0.1,0.14,0.34,0.01,0.09,117.66,60371909021,"Los Angeles, CA",6,37,190902,40981
060371909022,41042,LACA,83.64,1.82,152.9,1.4,3555.42,0.18,3122.95,0.03,2.1,3.3,1547,15,0.97,231,14.93,71,4.59,1171,75.69,1063,64.7,125293.17,6337.98,9835.51,497.53,0.24,0.27,5.36,43.79,88.88,1.62,2.88,39.36,279.31,8.09,0.37,133.74,7.29,1.54,5.98,0.03,7.06,0.09,125.29,6.34,13.42,80.37,18.89,0.0,11,63,15,0,-99999.0,1321,62,1383,89.4,11.72,88.28,641,906,41.44,58.56,0.0,0.13,0.19,0.46,0.01,0.13,114.48,60371909022,"Los Angeles, CA",6,37,190902,40982
060371909023,41043,LACA,44.73,0.97,81.7,0.75,1902.11,0.1,1668.39,0.01,1.12,1.76,823,3,0.36,114,13.85,50,6.08,562,68.29,312,39.54,117341.71,5935.75,9211.32,465.96,0.23,0.27,5.02,41.02,83.29,1.51,2.7,36.86,261.58,7.58,0.35,117.38,6.4,1.35,5.25,0.03,6.2,0.08,117.34,5.94,13.47,77.52,22.48,0.0,19,107,31,0,-99999.0,757,13,770,93.56,0.0,100.0,819,4,99.51,0.49,0.0,0.13,0.19,0.46,0.01,0.13,60.9,60371909023,"Los Angeles, CA",6,37,190902,40983
060371910001,41044,LACA,50.48,0.65,54.54,0.87,2047.91,0.11,1974.79,0.01,0.68,1.92,963,5,0.52,37,3.84,149,15.47,495,51.4,340,66.02,228554.49,11561.47,17941.53,907.58,0.21,0.25,9.78,79.91,162.14,2.91,5.25,72.92,517.48,14.76,0.37,277.43,15.12,3.19,12.4,0.07,14.65,0.18,228.55,11.56,12.41,82.73,15.14,0.0,31,206,38,0,-99999.0,389,0,389,40.39,19.64,80.36,255,708,26.48,73.52,0.0,0.12,0.17,0.43,0.01,0.12,71.26,60371910001,"Los Angeles, CA",6,37,191000,40984
060371910002,41045,LACA,82.09,1.05,88.63,1.42,3332.39,0.18,3208.92,0.01,1.1,3.12,1602,15,0.94,169,10.55,59,3.68,1154,72.03,1061,54.83,143456.95,7256.8,11261.37,569.66,0.21,0.23,6.14,50.15,101.82,1.82,3.3,45.77,324.8,9.27,0.38,187.42,10.21,2.16,8.38,0.05,9.9,0.12,143.46,7.26,12.13,84.3,14.69,0.0,12,81,14,0,-99999.0,715,0,715,44.63,23.97,76.03,1508,94,94.13,5.87,0.0,0.12,0.17,0.42,0.01,0.11,118.55,60371910002,"Los Angeles, CA",6,37,191000,40985
060371910003,41046,LACA,27.36,0.35,29.56,0.47,1109.94,0.06,1070.3,0.0,0.37,1.04,663,4,0.6,55,8.3,26,3.92,402,60.63,374,59.65,191734.77,9698.94,15051.18,761.37,0.17,0.19,8.2,67.04,136.02,2.44,4.4,61.17,434.11,12.38,0.26,198.5,10.82,2.28,8.87,0.05,10.48,0.13,191.73,9.7,9.77,81.29,12.23,0.0,38,313,47,0,-99999.0,632,0,632,95.32,9.17,90.83,537,126,81.0,19.0,0.0,0.1,0.14,0.34,0.01,0.09,49.06,60371910003,"Los Angeles, CA",6,37,191000,40986
060371911101,41047,LACA,177.0,1.82,153.35,2.21,5776.62,0.28,5714.52,0.03,2.04,6.35,2507,16,0.64,198,7.9,359,14.32,1182,47.15,1864,58.45,161528.45,8170.94,12679.98,641.42,0.22,0.25,6.91,56.45,114.57,2.06,3.71,51.22,363.49,10.43,0.37,171.97,9.37,1.98,7.69,0.04,9.08,0.11,161.53,8.17,13.45,80.39,19.33,0.0,8,50,12,0,-99999.0,2363,24,2387,95.21,12.75,87.25,1168,1339,46.59,53.41,0.0,0.13,0.19,0.46,0.01,0.13,185.52,60371911101,"Los Angeles, CA",6,37,191110,40987
060371911102,41048,LACA,47.05,0.49,40.77,0.59,1535.64,0.07,1519.11,0.01,0.54,1.69,831,8,0.96,103,12.39,105,12.64,571,68.71,575,82.73,96563.33,4884.67,7580.22,383.45,0.19,0.21,4.13,33.75,68.49,1.23,2.22,30.62,217.3,6.24,0.3,105.83,5.77,1.22,4.73,0.03,5.59,0.07,96.56,4.88,10.79,81.36,14.9,0.0,15,114,21,0,-99999.0,759,13,772,92.9,31.5,68.5,799,32,96.15,3.85,0.0,0.11,0.15,0.37,0.01,0.1,61.49,60371911102,"Los Angeles, CA",6,37,191110,40988
060371911201,41049,LACA,118.88,1.93,161.56,1.53,3956.03,0.23,4363.05,0.02,1.53,3.33,2246,21,0.93,279,12.42,160,7.12,1558,69.37,1097,50.21,173724.79,8787.9,13637.4,689.85,0.21,0.24,4.9,56.31,104.1,2.22,2.62,117.82,836.13,7.39,0.34,190.68,10.39,2.19,8.52,0.05,10.07,0.13,173.72,8.79,12.31,80.66,18.88,0.0,10,66,15,0,-99999.0,1808,238,2046,91.1,20.98,79.02,1003,1243,44.66,55.34,0.0,0.12,0.16,0.42,0.01,0.08,166.2,60371911201,"Los Angeles, CA",6,37,191120,40989
060371911202,41050,LACA,90.24,1.47,122.93,1.32,3419.85,0.17,3147.16,0.02,1.7,3.41,1889,24,1.27,240,12.71,208,11.01,1343,71.1,978,56.56,159306.04,8058.52,12505.52,632.59,0.18,0.2,6.82,55.68,113.0,2.03,3.66,50.45,358.06,10.29,0.28,164.09,8.94,1.89,7.34,0.04,8.66,0.11,159.31,8.06,10.56,79.08,18.83,0.0,11,82,20,0,-99999.0,1308,31,1339,70.88,2.58,97.42,1889,0,100.0,0.0,0.0,0.11,0.15,0.36,0.01,0.1,139.79,60371911202,"Los Angeles, CA",6,37,191120,40990
060371912011,41051,LACA,154.73,1.58,132.92,1.79,4546.73,0.27,5200.64,0.01,1.15,4.1,1939,25,1.29,222,11.45,257,13.25,1155,59.57,1236,63.06,410084.63,20744.2,32191.64,1628.42,0.28,0.32,11.56,132.96,245.94,5.17,6.18,279.36,1982.57,17.44,0.44,414.87,22.61,4.77,18.54,0.11,21.91,0.27,410.08,20.74,16.39,76.49,21.89,0.0,28,128,37,0,-99999.0,1779,55,1834,94.58,19.8,80.2,1414,525,72.92,27.08,0.0,0.16,0.22,0.56,0.01,0.11,143.49,60371912011,"Los Angeles, CA",6,37,191201,40991
060371912012,41052,LACA,171.22,1.75,147.08,1.98,5031.23,0.3,5754.77,0.02,1.27,4.54,2652,15,0.57,162,6.11,298,11.24,1117,42.12,1162,45.16,251470.69,12720.69,19740.45,998.57,0.23,0.26,7.09,81.53,150.81,3.17,3.79,171.31,1215.74,10.7,0.38,288.72,15.74,3.32,12.91,0.07,15.24,0.19,251.47,12.72,13.26,80.53,19.15,0.0,12,75,18,0,-99999.0,2404,132,2536,95.63,15.12,84.88,1316,1336,49.62,50.38,0.0,0.13,0.18,0.45,0.01,0.09,196.25,60371912012,"Los Angeles, CA",6,37,191201,40992
060371912031,41053,LACA,67.46,1.1,91.78,0.9,2284.19,0.14,2545.19,0.01,0.91,1.9,1890,25,1.32,255,13.49,125,6.61,1582,83.7,1285,68.46,58989.99,2984.02,4630.71,234.25,0.16,0.17,1.66,19.13,35.38,0.75,0.89,39.95,283.49,2.51,0.25,76.4,4.16,0.88,3.42,0.02,4.03,0.05,58.99,2.98,8.44,88.0,11.93,0.0,4,42,6,0,-99999.0,1453,0,1453,76.88,0.0,100.0,30,1860,1.59,98.41,0.0,0.08,0.11,0.29,0.01,0.06,139.86,60371912031,"Los Angeles, CA",6,37,191203,40993
060371912032,41054,LACA,44.28,0.72,60.25,0.59,1499.4,0.09,1670.72,0.01,0.6,1.25,1032,5,0.48,96,9.3,116,11.24,539,52.23,440,57.22,89180.93,4511.23,7000.7,354.13,0.18,0.2,2.51,28.91,53.48,1.14,1.34,60.39,428.57,3.79,0.27,97.81,5.33,1.12,4.37,0.03,5.16,0.06,89.18,4.51,10.15,82.89,16.63,0.0,11,92,18,0,-99999.0,992,0,992,96.12,0.0,100.0,0,1032,0.0,100.0,0.0,0.1,0.13,0.35,0.01,0.07,76.37,60371912032,"Los Angeles, CA",6,37,191203,40994
060371912041,41055,LACA,134.55,2.29,191.11,1.74,4504.46,0.27,4975.54,0.02,1.97,3.78,2124,18,0.85,275,12.95,177,8.33,1423,67.0,799,41.92,229269.66,11597.65,17997.67,910.42,0.27,0.31,6.46,74.32,137.38,2.93,3.46,155.32,1102.31,9.75,0.42,244.39,13.32,2.81,10.92,0.06,12.9,0.16,229.27,11.6,14.84,76.75,22.8,0.0,14,73,22,0,-99999.0,1787,30,1817,85.55,14.15,85.85,9,2115,0.42,99.58,0.0,0.15,0.2,0.5,0.01,0.1,157.18,60371912041,"Los Angeles, CA",6,37,191204,40995
060371913011,41056,LACA,30.44,0.47,39.67,0.37,972.89,0.06,1065.03,0.01,0.39,0.84,473,3,0.63,36,7.61,36,7.61,333,70.4,128,23.32,91980.09,4652.83,7220.44,365.25,0.26,0.29,2.59,29.82,55.12,1.17,1.39,62.42,442.95,3.91,0.32,70.57,3.85,0.81,3.15,0.02,3.73,0.05,91.98,4.65,14.39,70.48,25.02,0.0,25,124,44,0,-99999.0,313,22,335,70.82,33.53,66.47,0,473,0.0,100.0,0.0,0.14,0.19,0.49,0.01,0.1,35.0,60371913011,"Los Angeles, CA",6,37,191301,40996
060371913012,41057,LACA,104.04,1.62,135.56,1.26,3324.36,0.19,3639.18,0.02,1.35,2.87,1854,21,1.13,257,13.86,188,10.14,1583,85.38,1046,49.67,183506.47,9282.71,14405.26,728.69,0.21,0.24,5.17,59.49,109.96,2.33,2.77,124.52,883.72,7.81,0.37,209.48,11.42,2.41,9.36,0.05,11.06,0.14,183.51,9.28,12.54,80.49,17.77,0.0,13,83,18,0,-99999.0,1725,19,1744,94.07,9.43,90.57,0,1854,0.0,100.0,0.0,0.13,0.17,0.43,0.01,0.09,137.2,60371913012,"Los Angeles, CA",6,37,191301,40997
060371913021,41058,LACA,104.86,1.81,151.32,1.54,3809.87,0.23,4217.58,0.02,1.47,3.04,1962,19,0.97,248,12.64,121,6.17,1622,82.67,594,30.95,197763.73,10003.91,15524.45,785.31,0.24,0.27,5.57,64.11,118.5,2.5,2.98,134.57,955.04,8.41,0.41,231.3,12.61,2.66,10.34,0.06,12.21,0.15,197.76,10.0,13.58,80.09,19.17,0.0,13,77,18,0,-99999.0,1908,0,1908,97.25,6.25,93.75,0,1962,0.0,100.0,0.0,0.14,0.18,0.46,0.01,0.09,145.19,60371913021,"Los Angeles, CA",6,37,191302,40998
060371913022,41059,LACA,17.82,0.31,25.71,0.26,647.3,0.04,716.58,0.0,0.25,0.52,460,3,0.65,47,10.22,26,5.65,302,65.65,301,70.82,176308.63,8918.6,13840.23,700.11,0.16,0.19,4.97,57.15,105.65,2.22,2.66,119.97,851.43,7.5,0.3,226.68,12.35,2.61,10.13,0.06,11.97,0.15,176.31,8.92,9.84,86.27,13.45,0.0,50,437,68,0,-99999.0,406,3,409,88.91,14.78,85.22,94,366,20.43,79.57,0.0,0.1,0.13,0.34,0.01,0.07,34.04,60371913022,"Los Angeles, CA",6,37,191302,40999
060371914101,41060,LACA,107.93,2.46,206.42,1.4,3835.25,0.21,3844.02,0.03,2.02,3.14,2115,30,1.42,320,15.13,239,11.3,1972,93.24,1143,70.73,155199.58,7850.8,12183.17,616.29,0.22,0.25,4.37,50.31,93.0,1.99,2.34,104.76,743.46,6.6,0.42,208.35,11.35,2.4,9.31,0.05,11.0,0.14,155.2,7.85,12.68,82.58,17.08,0.0,10,62,13,0,-99999.0,1979,17,1996,94.37,10.85,89.15,0,2115,0.0,100.0,0.0,0.13,0.17,0.43,0.01,0.09,156.51,60371914101,"Los Angeles, CA",6,37,191410,41000
060371914102,41061,LACA,141.61,3.23,270.81,1.84,5031.7,0.28,5043.18,0.03,2.65,4.12,2977,52,1.75,523,17.57,174,5.84,2816,94.59,2433,65.85,138458.45,7003.94,10868.99,549.81,0.2,0.22,3.9,44.88,82.97,1.78,2.09,93.46,663.26,5.89,0.37,176.38,9.61,2.03,7.88,0.05,9.31,0.12,138.46,7.0,11.82,83.22,16.65,0.0,6,43,9,0,-99999.0,2670,218,2888,97.01,8.59,91.41,880,2097,29.56,70.44,0.0,0.12,0.16,0.4,0.01,0.08,220.3,60371914102,"Los Angeles, CA",6,37,191410,41001
060371914201,41062,LACA,103.33,2.98,249.18,1.69,4358.22,0.26,4327.9,0.03,2.5,3.23,2386,37,1.55,441,18.48,62,2.6,2227,93.34,1636,60.37,150339.5,7604.95,11801.65,596.99,0.21,0.24,4.24,48.74,90.09,1.95,2.27,100.93,716.25,6.4,0.4,189.81,10.34,2.18,8.48,0.05,10.02,0.12,150.34,7.6,12.77,81.96,17.67,0.0,8,53,11,0,-99999.0,2281,43,2324,97.4,5.85,94.15,2324,62,97.4,2.6,0.0,0.13,0.17,0.43,0.01,0.09,176.56,60371914201,"Los Angeles, CA",6,37,191420,41002
060371914202,41063,LACA,52.74,1.52,127.17,0.86,2224.25,0.13,2208.8,0.02,1.27,1.65,979,12,1.23,154,15.73,47,4.8,845,86.31,420,45.55,90511.3,4578.53,7105.14,359.41,0.28,0.31,2.55,29.34,54.24,1.17,1.36,60.76,431.22,3.85,0.43,90.96,4.96,1.05,4.07,0.02,4.8,0.06,90.51,4.58,15.87,74.55,24.77,0.0,12,56,19,0,-99999.0,909,56,965,98.57,7.73,92.27,934,45,95.4,4.6,0.0,0.16,0.21,0.54,0.01,0.11,72.45,60371914202,"Los Angeles, CA",6,37,191420,41003
060371915001,41064,LACA,51.51,1.26,105.66,0.7,1906.09,0.11,1907.49,0.01,1.05,1.53,1215,14,1.15,161,13.25,130,10.7,858,70.62,586,48.96,314351.82,15901.54,24676.62,1248.27,0.18,0.21,8.86,101.9,188.36,4.07,4.74,211.42,1500.44,13.37,0.29,320.15,17.45,3.68,14.31,0.08,16.9,0.21,314.35,15.9,10.97,80.49,18.27,0.0,34,247,56,0,-99999.0,960,14,974,80.16,15.38,84.62,0,1215,0.0,100.0,0.0,0.11,0.15,0.37,0.01,0.08,89.91,60371915001,"Los Angeles, CA",6,37,191500,41004
060371915002,41065,LACA,55.57,1.36,114.0,0.76,2056.53,0.12,2058.04,0.01,1.13,1.65,1900,14,0.74,324,17.05,134,7.05,1604,84.42,1067,51.27,84805.32,4289.89,6657.22,336.76,0.14,0.15,2.39,27.49,50.82,1.1,1.28,57.04,404.79,3.61,0.22,99.73,5.44,1.15,4.46,0.03,5.27,0.07,84.81,4.29,7.58,83.46,15.06,0.0,6,64,12,0,-99999.0,1828,0,1828,96.21,3.07,96.93,0,1900,0.0,100.0,0.0,0.08,0.1,0.26,0.01,0.05,140.6,60371915002,"Los Angeles, CA",6,37,191500,41005
060371915003,41066,LACA,138.47,3.39,284.05,1.89,5124.2,0.29,5127.89,0.04,2.82,4.1,2436,43,1.77,453,18.6,89,3.65,2144,88.01,1293,55.37,139288.97,7045.96,10934.18,553.11,0.25,0.29,3.92,45.15,83.46,1.8,2.1,93.68,664.84,5.93,0.45,165.19,9.0,1.9,7.38,0.04,8.72,0.11,139.29,7.05,14.72,79.63,20.01,0.0,7,40,10,0,-99999.0,2101,277,2378,97.62,35.25,64.75,0,2436,0.0,100.0,0.0,0.15,0.19,0.5,0.01,0.1,180.26,60371915003,"Los Angeles, CA",6,37,191500,41006
060371916101,41067,LACA,132.62,3.63,303.45,2.09,5415.97,0.32,5320.31,0.04,3.12,4.08,2471,35,1.42,453,18.33,78,3.16,2240,90.65,1013,44.86,227600.93,11513.23,17866.67,903.79,0.26,0.3,6.41,73.78,136.38,2.94,3.43,153.39,1088.56,9.68,0.4,218.48,11.91,2.51,9.77,0.06,11.54,0.14,227.6,11.51,15.33,74.62,23.06,0.0,12,58,18,0,-99999.0,2178,192,2370,95.91,25.22,74.78,2457,14,99.43,0.57,0.0,0.15,0.2,0.52,0.01,0.1,182.85,60371916101,"Los Angeles, CA",6,37,191610,41007
060371916102,41068,LACA,146.1,4.0,334.29,2.31,5966.45,0.35,5861.05,0.04,3.43,4.5,2031,25,1.23,336,16.54,89,4.38,1789,88.08,1210,56.46,354455.17,17930.18,27824.73,1407.52,0.34,0.39,9.99,114.9,212.4,4.57,5.34,238.88,1695.27,15.08,0.53,306.09,16.68,3.52,13.68,0.08,16.16,0.2,354.46,17.93,20.55,69.1,30.84,0.0,23,76,34,0,-99999.0,1721,19,1740,85.67,21.66,78.34,1955,76,96.26,3.74,0.0,0.21,0.27,0.69,0.02,0.14,150.29,60371916102,"Los Angeles, CA",6,37,191610,41008
060371916201,41069,LACA,156.38,2.01,168.13,1.33,4076.48,0.21,4546.14,0.02,1.76,4.06,2789,30,1.08,377,13.52,523,18.75,2226,79.81,1237,48.76,180345.88,9122.83,14157.15,716.14,0.18,0.2,5.08,58.46,108.07,2.33,2.72,121.52,862.38,7.67,0.25,169.29,9.23,1.95,7.57,0.04,8.94,0.11,180.35,9.12,10.23,79.88,19.62,0.0,8,66,16,0,-99999.0,2601,25,2626,94.16,13.58,86.42,112,2677,4.02,95.98,0.0,0.1,0.14,0.35,0.01,0.07,206.39,60371916201,"Los Angeles, CA",6,37,191620,41009
060371917101,41070,LACA,62.83,1.28,106.94,0.98,2569.45,0.13,2257.53,0.02,1.51,2.45,950,9,0.95,112,11.79,98,10.32,590,62.11,562,57.58,682372.15,34517.92,53566.21,2709.66,0.26,0.3,29.19,238.49,484.05,8.8,15.68,213.94,1518.29,44.07,0.39,529.17,28.84,6.09,23.65,0.14,27.94,0.35,682.37,34.52,15.78,63.71,36.28,0.05,93,377,215,0,-99999.0,907,0,907,95.47,21.93,78.07,0,950,0.0,100.0,0.0,0.16,0.22,0.54,0.01,0.15,70.3,60371917101,"Los Angeles, CA",6,37,191710,41010
060371917102,41071,LACA,109.52,2.22,185.72,1.5,3927.63,0.23,4137.68,0.02,1.81,3.18,2281,30,1.32,353,15.48,143,6.27,2024,88.73,1328,70.6,131668.18,6660.46,10335.95,522.85,0.2,0.23,3.71,42.68,78.9,1.7,1.98,88.89,630.81,5.6,0.32,135.45,7.38,1.56,6.05,0.04,7.15,0.09,131.67,6.66,12.04,78.65,21.06,0.0,8,49,13,0,-99999.0,2215,0,2215,97.11,8.08,91.92,233,2048,10.21,89.79,0.0,0.12,0.16,0.41,0.01,0.08,168.79,60371917102,"Los Angeles, CA",6,37,191710,41011
